overall,potential,age,height_cm,weight_kg,nationality_name,club_name,value_eur,wage_eur,preferred_foot,player_positions,short_name
62,65,26,184,83,Turkey,Adana Demirspor,450000.0,3000.0,Right,"CB, RB",S. Güler
62,68,23,179,69,Germany,SSV Jahn Regensburg,625000.0,2000.0,Right,"RM, CAM",K. Faber
62,66,25,185,78,Belgium,Seraing,525000.0,3000.0,Right,"RB, RWB, RM",J. Sambu Mansoni
62,67,21,170,70,Germany,SV Meppen,600000.0,500.0,Right,"LM, RM, CAM",T. Dombrowa
62,68,22,179,70,Germany,SV Meppen,650000.0,500.0,Right,"LM, RM, CAM",B. Ametov
62,69,22,188,74,Germany,SV Meppen,750000.0,500.0,Right,"CB, RB, CDM",J. Fedl
62,67,24,184,72,Austria,WSG Tirol,600000.0,2000.0,Left,"LW, RW",M. Wallner
62,69,23,169,66,Argentina,Club Atlético Banfield,750000.0,2000.0,Right,CDM,G. Miceli
62,72,20,184,83,Côte d'Ivoire,Al Ain FC,825000.0,500.0,Left,CB,K. Autonne
62,67,23,180,70,Brazil,FC Flyeralarm Admira,600000.0,2000.0,Left,"LW, ST",Patrick
62,74,18,176,70,Spain,Real Zaragoza,875000.0,550.0,Right,"RB, CB",Ángel López
62,73,20,174,70,Brazil,Vélez Sarsfield,875000.0,2000.0,Right,"LW, RW",L. Lobato
62,66,24,187,78,Poland,Górnik Łęczna,575000.0,950.0,Right,ST,P. Banaszak
62,65,23,186,75,Poland,Jagiellonia Białystok,550000.0,2000.0,Right,ST,A. Trubeha
62,70,21,189,86,Republic of Ireland,Motherwell,825000.0,1000.0,Right,CB,D. O'Connor
62,69,21,176,72,Germany,TSV Havelse,775000.0,500.0,Left,LWB,N. Piwernetz
62,70,22,171,73,Georgia,Grenoble Foot 38,900000.0,1000.0,Right,"CAM, CM",G. Kokhreidze
62,72,21,188,80,Brazil,Estoril Praia,825000.0,1000.0,Right,CB,Volnei Feltes
62,74,19,170,69,Finland,Toulouse Football Club,950000.0,900.0,Left,CAM,N. Skyttä
62,68,23,175,69,Cyprus,APOEL Nicosia FC,625000.0,500.0,Right,"LW, ST",D. Theodorou
62,74,20,192,79,Greece,Willem II,900000.0,4000.0,Left,CB,N. Michelis
62,85,17,181,75,Belgium,Manchester City,1200000.0,700.0,Right,CDM,R. Lavia
62,68,20,186,80,Portugal,Belenenses SAD,575000.0,950.0,Right,RB,Jójó
62,80,17,170,70,Spain,Cádiz CF,950000.0,500.0,Right,"CDM, CM",Bastida
62,71,23,187,73,Brazil,FK Bodø/Glimt,875000.0,1000.0,Left,LW,Pernambuco
62,78,19,178,76,England,AFC Wimbledon,1000000.0,850.0,Right,"RB, LB",H. Lawrence
62,70,22,180,70,Spain,FC Cartagena,900000.0,1000.0,Left,"CAM, RM, CM",Edu Martínez
62,68,24,190,84,Kosovo,FC Luzern,575000.0,2000.0,Right,"CB, LB",D. Domgjoni
62,69,22,182,74,Italy,Wellington Phoenix,800000.0,900.0,Right,"CM, CDM",N. Pennington
62,70,20,179,66,Portugal,Boavista FC,825000.0,2000.0,Right,"RB, RW",Pedro Malheiro
62,72,21,178,74,Portugal,SC Braga,900000.0,2000.0,Right,ST,Vitinha
62,67,25,185,77,Norway,Stabæk Fotball,525000.0,850.0,Right,"CDM, CM",M. Høyland
62,69,21,175,74,Gibraltar,Wycombe Wanderers,825000.0,2000.0,Right,"ST, LM, RM",T. De Barr
62,72,18,180,70,Guinea Bissau,Portimonense SC,800000.0,500.0,Left,LB,Sana Gomes
62,66,23,189,80,France,Fortuna Sittard,575000.0,2000.0,Right,"ST, LM, RM",S. Baghdadi
62,77,19,183,73,Brazil,FC Arouca,950000.0,900.0,Right,"CAM, RW, CF",Antony
62,82,18,167,71,England,Manchester City,1100000.0,7000.0,Right,LW,S. Edozie
62,77,18,176,62,Russia,FC Lokomotiv Moscow,925000.0,3000.0,Right,CM,S. Babkin
62,67,21,170,67,Brazil,Colorado Rapids,575000.0,1000.0,Left,"LB, LM",Lucas Esteves
62,69,25,184,74,Spain,Burgos CF,725000.0,1000.0,Left,"CB, LB",Paco Puertas
62,66,22,175,70,Brazil,FC Botoşani,575000.0,2000.0,Right,"LW, RW, ST",Jája Silva
62,79,18,178,70,Spain,Deportivo Alavés,1000000.0,2000.0,Right,"ST, LM",Alan Godoy
62,70,23,182,67,Spain,Granada CF,875000.0,4000.0,Right,"CM, CAM",Álvaro Bravo
62,81,17,184,70,Spain,Atlético de Madrid,875000.0,500.0,Right,GK,Alejandro Iturbe
62,70,22,160,60,Spain,UD Ibiza,900000.0,1000.0,Right,CAM,Marcos
62,72,22,180,70,Romania,UD Ibiza,900000.0,2000.0,Right,"ST, LM",R. Flueraş
62,71,20,188,74,Spain,CA Osasuna,750000.0,2000.0,Right,GK,Pablo Valencia
62,77,20,173,67,Spain,Málaga CF,950000.0,1000.0,Left,"LM, ST, RM",Kevin
62,75,18,182,73,Netherlands,Ajax,875000.0,750.0,Left,LB,Y. Baas
62,77,19,180,70,Spain,Unión Deportiva Almería,900000.0,10000.0,Left,"LB, LWB",David Cuenca
62,76,19,197,85,France,En Avant de Guingamp,875000.0,850.0,Left,CB,H. Camara
62,73,20,178,70,Netherlands,FC Utrecht,825000.0,2000.0,Left,LB,D. van der Kust
62,62,26,178,70,United Arab Emirates,Al Ain FC,425000.0,500.0,Left,"LM, LB, RM",S. Ahmed
62,80,18,185,73,England,Carlisle United,1000000.0,5000.0,Right,ST,B. Young
62,74,19,186,79,Portugal,Futebol Clube de Famalicão,875000.0,900.0,Right,CB,Alexandre Penetra
62,77,19,189,81,Germany,1. FC Köln,900000.0,2000.0,Right,RB,M. Sponsel
62,71,21,182,67,France,Royal Charleroi S.C.,900000.0,2000.0,Right,"LM, CM, LB",K. Zedadka
62,68,23,194,91,Germany,Eintracht Braunschweig,575000.0,1000.0,Left,CB,P. Strompf
62,71,20,173,65,Portugal,Estoril Praia,875000.0,1000.0,Right,"CAM, CM, RM",Rodrigo Valente
62,71,20,192,81,Italy,Crotone,825000.0,2000.0,Right,"CB, CDM",S. Canestrelli
62,70,22,185,80,Nigeria,SønderjyskE,900000.0,3000.0,Right,ST,A. Taiwo
62,62,28,172,70,Greece,Newcastle Jets,400000.0,700.0,Right,"RM, CAM",S. Siatravanis
62,77,19,178,73,Bolivia,Club The Strongest,950000.0,500.0,Right,CAM,C. Abastoflor
62,70,21,175,71,Peru,Club Universitario de Deportes,900000.0,500.0,Left,"LM, LW",L. Chávez
62,75,19,185,77,Russia,PFC CSKA Moscow,950000.0,5000.0,Right,ST,V. Yakovlev
62,62,29,187,80,Iran,Bengaluru FC,350000.0,550.0,Right,CDM,I. Basafa
61,61,39,188,88,Republic of Ireland,Tranmere Rovers,35000.0,850.0,Left,GK,J. Murphy
61,61,36,181,76,Sweden,Halmstads BK,100000.0,700.0,Right,"CM, LM",D. Djurić
61,61,38,183,83,Republic of Ireland,Waterford FC,35000.0,500.0,Right,GK,B. Murphy
61,61,35,188,84,Finland,FC Lokomotiv Moscow,100000.0,5000.0,Right,"RB, RWB",B. Rotenberg
61,61,33,183,80,England,Bradford City,200000.0,4000.0,Right,"LM, CAM",G. Evans
61,61,35,179,71,Norway,Tromsø IL,130000.0,700.0,Right,"RM, CM, RWB",M. Andersen
61,61,32,185,77,Republic of Ireland,Waterford FC,210000.0,500.0,Right,CB,E. Nolan
61,61,35,185,79,England,Hartlepool United,90000.0,2000.0,Right,CB,G. Liddle
61,61,33,188,94,Wales,Morecambe,110000.0,1000.0,Right,GK,K. Letheren
61,61,34,179,72,England,Sutton United,120000.0,2000.0,Left,"LB, CM",R. Milsom
61,61,35,181,75,Azerbaijan,Kalmar FF,90000.0,550.0,Right,CB,E. Nouri
61,61,36,183,77,Scotland,Rochdale,60000.0,1000.0,Left,CB,J. McNulty
61,61,37,189,87,Norway,Mjøndalen IF,100000.0,650.0,Right,"CM, CDM",C. Gauseth
61,61,30,185,78,England,Aberdeen,220000.0,1000.0,Right,GK,G. Woods
61,61,30,190,73,England,Harrogate Town,220000.0,2000.0,Right,GK,M. Oxley
61,61,31,184,79,Albania,Örebro SK,275000.0,1000.0,Right,ST,A. Mehmeti
61,61,31,188,77,England,Wrexham AFC,220000.0,500.0,Right,CB,S. Brisley
61,61,33,180,77,Canada,Vancouver Whitecaps FC,210000.0,2000.0,Right,ST,T. Ricketts
61,61,35,186,76,Korea Republic,GwangJu FC,90000.0,700.0,Left,"CB, ST",Kwak Kwang Sun
61,61,32,187,70,Japan,Tokushima Vortis,160000.0,700.0,Right,GK,T. Hasegawa
61,61,32,197,93,Korea Republic,Jeonbuk Hyundai Motors,160000.0,2000.0,Right,GK,Lee Bum Young
61,61,31,181,67,Poland,Górnik Łęczna,275000.0,1000.0,Right,ST,P. Wojciechowski
61,61,30,185,75,Australia,Perth Glory,275000.0,1000.0,Right,"CB, CDM, CM",O. Malik
61,61,32,176,72,Georgia,APOEL Nicosia FC,220000.0,500.0,Right,"CDM, RM, CM",M. Daushvili
61,61,30,186,80,Poland,Bruk-Bet Termalica Nieciecza,220000.0,1000.0,Right,GK,Ł. Budziłek
61,61,34,187,82,Germany,MSV Duisburg,110000.0,1000.0,Right,CB,D. Schmidt
61,61,29,190,82,England,Colchester United,325000.0,3000.0,Right,"ST, LM",F. Nouble
61,61,31,190,82,Poland,Radomiak Radom,220000.0,850.0,Left,CB,M. Bodzioch
61,61,33,180,78,Spain,FC Goa,210000.0,500.0,Left,ST,Airam Cabrera
61,61,34,183,79,Scotland,Motherwell,60000.0,1000.0,Right,GK,S. Fox
61,61,29,188,78,England,Port Vale,325000.0,3000.0,Right,ST,J. Proctor
61,61,30,168,65,Republic of Ireland,Bohemian FC,325000.0,700.0,Right,"CAM, LM",K. Ward
61,61,28,185,79,Australia,Melbourne Victory,275000.0,2000.0,Right,CB,B. Hamill
61,61,29,178,83,England,Wrexham AFC,300000.0,500.0,Left,"LWB, LB",J. Reckord
61,61,32,180,76,Northern Ireland,Derry City,230000.0,550.0,Left,"LWB, LB, LM",D. Lafferty
61,61,31,188,94,United States,Nashville SC,170000.0,1000.0,Right,GK,B. Meredith
61,61,33,188,86,United States,Vancouver Whitecaps FC,110000.0,1000.0,Right,GK,E. Newton
61,61,30,186,80,Guinea Bissau,Chamois Niortais Football Club,325000.0,1000.0,Right,ST,J. Mendes
61,61,30,191,90,Norway,Mjøndalen IF,325000.0,950.0,Left,ST,B. Stokke
61,63,26,180,75,Sweden,IK Sirius,400000.0,1000.0,Right,"ST, CF",C. Kouakou
61,61,30,185,80,Sweden,Halmstads BK,275000.0,850.0,Right,LB,V. Ljung
61,62,27,180,75,Wales,Mansfield Town,325000.0,3000.0,Right,"CB, RB",E. Hewitt
61,61,29,180,75,Turkey,Atakaş Hatayspor,300000.0,2000.0,Left,LB,B. Cevahir
61,61,29,192,90,Malaysia,Odisha FC,325000.0,500.0,Right,"CAM, CM",L. Krasniqi
61,61,28,175,69,Sweden,Halmstads BK,325000.0,950.0,Right,CM,J. Allansson
61,61,29,193,77,Scotland,Ross County FC,325000.0,2000.0,Right,ST,J. White
61,63,27,182,75,Republic of Ireland,St. Patrick's Athletic,350000.0,650.0,Right,CB,P. Barrett
61,61,27,188,79,Scotland,St. Mirren,350000.0,2000.0,Right,ST,L. Erwin
61,61,28,181,73,Poland,Bruk-Bet Termalica Nieciecza,300000.0,2000.0,Right,"RWB, RB, CB",F. Modelski
61,62,26,191,84,England,Livingston FC,350000.0,1000.0,Right,CB,A. Obileye
61,61,29,189,79,France,Exeter City,325000.0,3000.0,Right,"CM, CB",T. Dieng
61,65,27,183,90,England,Northampton Town,350000.0,3000.0,Right,GK,J. Maxted
61,61,31,181,77,Norway,Mjøndalen IF,275000.0,900.0,Right,"CM, ST",O. Sveen
61,62,26,183,80,England,Barrow,400000.0,2000.0,Right,ST,L. James
61,61,29,180,75,Republic of Ireland,Hartlepool United,325000.0,3000.0,Right,CM,G. Holohan
61,62,28,182,82,England,Rochdale,250000.0,2000.0,Right,GK,J. Lynch
61,63,27,185,75,Republic of Ireland,Sligo Rovers,350000.0,500.0,Right,"CB, CM",G. Buckley
61,64,25,172,73,Wales,Barrow,450000.0,2000.0,Right,"ST, LM",G. Williams
61,61,31,175,68,Saudi Arabia,Al Faisaly,230000.0,3000.0,Right,"CDM, CM, RM",S. Sharahili
61,61,31,180,66,Saudi Arabia,Al Batin,230000.0,3000.0,Right,"CDM, CM",M. Al Qarni
61,61,31,175,77,England,Newport County,275000.0,2000.0,Right,"RM, RWB, RW",R. Willmott
61,65,26,193,80,Republic of Ireland,Dundee FC,350000.0,1000.0,Right,GK,I. Lawlor
61,63,29,184,85,Australia,Melbourne Victory,275000.0,1000.0,Right,GK,M. Acton
61,61,29,188,86,Switzerland,MSV Duisburg,325000.0,2000.0,Right,ST,O. Ademi
61,61,30,182,72,Saudi Arabia,Al Ahli,325000.0,7000.0,Right,"ST, LW",M. Majrashi
61,61,26,187,75,England,Bradford City,375000.0,4000.0,Right,ST,L. Angol
61,61,29,176,67,Saudi Arabia,Al Tai,325000.0,4000.0,Right,"ST, RM, CAM",F. Al Johani
61,61,28,191,88,Denmark,Randers FC,325000.0,3000.0,Right,ST,N. Brock-Madsen
61,64,26,183,82,England,Northampton Town,325000.0,3000.0,Left,GK,L. Roberts
61,65,26,188,71,Scotland,Heart of Midlothian,350000.0,1000.0,Left,GK,R. Stewart
61,61,28,191,79,Bulgaria,PGE FKS Stal Mielec,325000.0,950.0,Left,ST,A. Kolev
61,61,30,170,65,Korea Republic,GwangJu FC,275000.0,1000.0,Right,"LB, RB",Park Joon Kang
61,61,28,181,71,New Zealand,,,,Right,RB,S. Roux
61,67,25,193,78,Jamaica,Queens Park Rangers,400000.0,2000.0,Left,GK,D. Barnes
61,65,26,183,86,Republic of Ireland,Bohemian FC,400000.0,600.0,Right,CB,R. Cornwall
61,64,25,181,78,England,Swindon Town,375000.0,3000.0,Right,CB,D. Conroy
61,62,26,185,68,England,Walsall,350000.0,3000.0,Right,"RB, CB",H. White
61,64,27,181,78,Wales,Crewe Alexandra,325000.0,1000.0,Right,GK,D. Richards
61,61,29,175,72,Madagascar,Derry City,325000.0,700.0,Right,"CAM, CM, CDM",B. Héry
61,63,26,183,76,England,Stevenage,375000.0,2000.0,Right,"RB, RWB",B. Barry
61,61,28,178,70,Denmark,Viborg FF,325000.0,2000.0,Right,"LW, CM",J. Mensah
61,61,28,182,76,England,Scunthorpe United,300000.0,3000.0,Left,CDM,A. Kenyon
61,64,25,184,75,New Zealand,Wellington Phoenix,425000.0,900.0,Right,"CM, CDM",A. Rufer
61,65,25,198,82,England,Rochdale,350000.0,1000.0,Right,GK,J. Coleman
61,63,26,174,74,Sweden,Mjällby AIF,375000.0,700.0,Right,"CDM, CM",J. Gustavsson
61,64,26,174,68,Switzerland,FC St. Gallen 1879,400000.0,2000.0,Right,"RB, LB",N. Lüchinger
61,63,26,190,77,England,Wrexham AFC,350000.0,500.0,Left,CB,H. Lennon
61,67,25,181,75,Colombia,Club Independiente Santa Fe,400000.0,500.0,Right,GK,G. Sánchez
61,61,26,180,76,Australia,Adelaide United,325000.0,900.0,Left,"LB, LM",R. Kitto
61,61,32,178,77,Sweden,Örebro SK,230000.0,1000.0,Right,"RB, RWB",D. Björnquist
61,63,26,176,70,France,USL Dunkerque,375000.0,1000.0,Left,LB,D. Trichard
61,64,26,190,75,Mexico,Puebla FC,425000.0,2000.0,Left,ST,G. Martínez
61,67,24,189,72,Norway,FK Haugesund,525000.0,850.0,Right,"ST, LM, RM",M. Samuelsen
61,65,25,185,75,England,Northampton Town,400000.0,3000.0,Right,CB,S. Nelson
61,61,28,183,79,China PR,Dalian Professional Football Club,300000.0,3000.0,Right,"RB, LB, CB",Shan Pengfei
61,61,31,171,66,China PR,Tianjin Jinmen Tiger FC,275000.0,3000.0,Right,"LM, LWB",Zhou Tong
61,61,28,177,74,China PR,Guangzhou City,325000.0,3000.0,Right,"RM, LM, RWB",Chang Feiya
61,65,25,180,75,Morocco,Rapid București,450000.0,2000.0,Right,ST,Y. Bnou-Marzouk
61,61,28,186,70,China PR,Shanghai Port FC,230000.0,3000.0,Right,GK,Du Jia
61,61,34,180,74,China PR,Tianjin Jinmen Tiger FC,120000.0,2000.0,Right,RB,Bai Yuefeng
61,64,23,181,72,England,Port Vale,450000.0,2000.0,Right,CM,S. Burgess
61,64,27,181,75,France,AC Ajaccio,325000.0,950.0,Right,GK,F. Sollacaro
61,64,24,181,64,England,Scunthorpe United,450000.0,3000.0,Right,"LM, RM, ST",D. Green
61,64,25,180,70,Congo DR,Gillingham,400000.0,2000.0,Left,"LB, LWB",D. Tutonda
61,62,26,182,69,Poland,Górnik Łęczna,350000.0,850.0,Right,"CDM, CM",B. Kalinkowski
61,61,31,187,72,France,Exeter City,275000.0,2000.0,Right,"CM, CDM",N. Atangana
61,67,24,183,73,England,Milton Keynes Dons,475000.0,2000.0,Right,"RWB, RB",T. Watson
61,71,23,187,85,Norway,Vålerenga Fotball,625000.0,650.0,Right,GK,K. Haug
61,62,25,175,70,China PR,Dalian Professional Football Club,400000.0,3000.0,Right,"RM, RW",Wang Jinxian
61,61,28,176,73,China PR,Shanghai Port FC,300000.0,4000.0,Right,"LWB, LB",Zhang Wei
61,61,33,181,74,China PR,Shanghai Shenhua FC,200000.0,3000.0,Right,"RM, RB",Zhang Lu
61,66,25,187,81,Italy,Lecce,475000.0,850.0,Left,"CM, CAM",M. Gargiulo
61,64,25,180,73,Iceland,Tromsø IL,400000.0,850.0,Right,"RWB, RB",A. Arnarson
61,66,25,186,80,England,Barrow,475000.0,2000.0,Right,"CM, CB",T. Beadling
61,61,34,178,68,China PR,Henan Songshan Longmen FC,120000.0,2000.0,Left,"LWB, LW",A. Ablet
61,61,28,189,91,China PR,Tianjin Jinmen Tiger FC,275000.0,3000.0,Right,CB,Jin Yangyang
61,62,26,172,72,Republic of Ireland,Sligo Rovers,350000.0,500.0,Right,RB,C. Horgan
61,66,25,169,68,Chile,Club Deportivo Palestino,475000.0,950.0,Right,"ST, RW",F. Ahumada
61,69,23,170,65,Scotland,Bohemian FC,725000.0,600.0,Right,"RM, CAM",A. Coote
61,66,23,187,94,Australia,Adelaide United,450000.0,750.0,Left,CB,G. Timotheou
61,62,29,186,77,Korea Republic,FC Seoul,300000.0,1000.0,Right,CB,Kim Won Gun
61,72,22,188,91,England,Northampton Town,750000.0,3000.0,Right,ST,B. Ashley-Seal
61,72,22,184,79,Colombia,Gil Vicente FC,750000.0,2000.0,Right,ST,J. Calero
61,62,29,191,93,United States,New England Revolution,250000.0,1000.0,Right,GK,E. Edwards Jr.
61,61,32,191,83,Norway,Mjøndalen IF,210000.0,800.0,Left,"CB, LB",J. Solberg
61,66,24,185,72,Congo,Barrow,500000.0,2000.0,Right,ST,O. Zanzala
61,61,28,182,80,China PR,Shandong Taishan,300000.0,3000.0,Right,"RB, RM",Qi Tianyu
61,61,30,183,80,United States,Atlanta United,275000.0,1000.0,Right,"CB, RB",A. De John
61,64,25,181,75,Denmark,Silkeborg IF,400000.0,2000.0,Left,LB,G. Dahl
61,62,27,184,72,Korea Republic,Jeonbuk Hyundai Motors,325000.0,2000.0,Right,"CDM, CM",Ryu Jae Moon
61,69,23,172,61,Scotland,Go Ahead Eagles,725000.0,2000.0,Right,LW,F. Ross
61,64,25,180,73,Turkey,Yukatel Kayserispor,400000.0,2000.0,Left,LB,Y. Subaşı
61,64,23,186,81,Poland,Górnik Łęczna,400000.0,750.0,Right,CB,K. Pajnowski
61,70,22,183,79,Germany,Sportclub Verl,700000.0,2000.0,Right,"CDM, CB, RB",T. Baack
61,68,24,190,80,Germany,Sportclub Verl,600000.0,500.0,Right,"CB, RB, CDM",F. Lach
61,65,26,185,80,England,Bradford City,350000.0,3000.0,Left,GK,S. Hornby
61,68,24,182,78,Norway,Kristiansund BK,625000.0,700.0,Right,RB,S. Nilsen
61,67,23,180,74,England,Forest Green Rovers,525000.0,3000.0,Right,ST,M. Stevens
61,67,24,197,91,Hungary,Peterborough United,425000.0,2000.0,Right,GK,D. Gyollai
61,61,21,188,80,Brazil,Juventude,350000.0,3000.0,Right,CB,Túlio Nevinha
61,67,24,190,80,England,Swindon Town,425000.0,2000.0,Right,GK,J. Wollacott
61,68,23,192,85,Norway,Odds BK,675000.0,1000.0,Right,ST,T. Lauritsen
61,67,24,184,87,Saudi Arabia,Al Hilal,425000.0,4000.0,Right,GK,H. Al Watyan
61,68,24,188,70,Wales,Cheltenham Town,550000.0,1000.0,Right,GK,O. Evans
61,66,24,183,72,England,Sligo Rovers,500000.0,550.0,Right,ST,A. Wright
61,63,25,178,75,England,Tranmere Rovers,375000.0,2000.0,Left,"LB, LWB",J. Maguire
61,69,24,190,81,England,Sheffield United,625000.0,3000.0,Right,GK,J. Eastwood
61,61,30,179,77,Saudi Arabia,Al Hazem,275000.0,3000.0,Left,"CB, LB",K. Al Barakah
61,66,24,180,70,Australia,Melbourne Victory,450000.0,1000.0,Right,"RB, LB",S. Nigro
61,70,22,186,80,England,Bristol Rovers,725000.0,2000.0,Right,"CAM, RM",A. Evans
61,67,23,179,76,England,Mansfield Town,475000.0,3000.0,Right,RB,K. Gordon
61,73,21,176,71,Colombia,CD Mirandés,775000.0,9000.0,Right,RB,A. Arroyo
61,67,24,167,61,India,Chennaiyin FC,525000.0,500.0,Left,LM,L. Chhangte
61,61,34,190,82,Japan,Nagoya Grampus,60000.0,950.0,Right,GK,Y. Takeda
61,62,27,179,74,Japan,Avispa Fukuoka,350000.0,850.0,Right,RB,M. Yuzawa
61,66,24,182,74,Japan,Gamba Osaka,400000.0,1000.0,Right,GK,M. Hayashi
61,68,24,182,70,Saudi Arabia,Al Hilal,600000.0,5000.0,Left,CB,M. Al Mufarrij
61,62,27,168,67,Saudi Arabia,Al Faisaly,375000.0,3000.0,Left,"CM, CDM",A. Al Sharid
61,61,28,173,71,Saudi Arabia,Al Tai,325000.0,4000.0,Right,"CAM, RM, LM",A. Al Qahtani
61,63,26,166,65,Saudi Arabia,Al Faisaly,400000.0,3000.0,Right,"CAM, RM, CM",A. Al Suwat
61,68,23,189,74,Argentina,Arsenal de Sarandí,550000.0,1000.0,Right,GK,A. Rivero
61,61,27,175,72,Japan,Cerezo Osaka,350000.0,2000.0,Right,"LM, RM, CM",H. Tameda
61,61,31,183,77,Poland,Radomiak Radom,240000.0,850.0,Right,RB,D. Jakubik
61,61,31,187,79,China PR,Hebei FC,220000.0,2000.0,Right,CB,Chen Xiao
61,62,27,190,77,Korea Republic,Jeju United FC,325000.0,1000.0,Right,CB,Hong Joon Ho
61,70,23,190,73,Denmark,Silkeborg IF,675000.0,2000.0,Left,CB,J. Felix
61,68,21,186,74,England,Hartlepool United,625000.0,2000.0,Right,CB,T. Odusina
61,67,24,191,80,Lithuania,Lazio,425000.0,5000.0,Right,GK,M. Adamonis
61,72,22,185,79,Colombia,Austin FC,700000.0,1000.0,Right,CB,J. Romaña
61,65,24,180,76,Scotland,St. Patrick's Athletic,475000.0,650.0,Right,"LM, ST, LW",M. Smith
61,70,22,175,65,Belgium,KAS Eupen,725000.0,2000.0,Right,"CM, CAM",J. Deom
61,66,25,171,82,Nigeria,Randers FC,450000.0,2000.0,Left,"CDM, CM",V. Onovo
61,68,24,181,84,Finland,HJK Helsinki,650000.0,500.0,Right,CM,S. Dahlström
61,71,22,187,76,Sweden,IK Sirius,700000.0,750.0,Right,CB,J. Colley
61,65,25,187,88,Germany,SpVgg Greuther Fürth,350000.0,3000.0,Right,GK,M. Funk
61,61,28,187,81,Switzerland,FC Lausanne-Sport,325000.0,3000.0,Right,"CM, CDM",J. Geissmann
61,69,23,185,73,England,Cambridge United,725000.0,2000.0,Left,ST,S. Smith
61,61,31,178,80,Saudi Arabia,Al Batin,170000.0,2000.0,Right,GK,M. Al Anazi
61,63,28,184,83,Paraguay,Club Deportivo Jorge Wilstermann,325000.0,500.0,Right,CB,T. Paredes
61,70,23,185,77,Turkey,Türkgücü München,675000.0,1000.0,Left,"CB, LB",F. Zorba
61,61,29,187,82,Brazil,Juventude,325000.0,5000.0,Right,ST,Hélton Carvalhal
61,75,20,184,70,Chile,CD Huachipato,800000.0,1000.0,Right,ST,C. Huanca
61,67,23,185,79,France,Chamois Niortais Football Club,475000.0,1000.0,Right,"CDM, CM",Q. Bena
61,75,21,188,80,Sweden,Rosenborg BK,775000.0,950.0,Right,"CDM, CM, CB",P. Vagić
61,66,24,168,58,Saudi Arabia,Al Ittihad,500000.0,6000.0,Right,"CM, CDM, RM",K. Al Samiri
61,69,22,185,84,England,Carlisle United,750000.0,2000.0,Right,ST,T. Abrahams
61,67,23,183,73,Korea Republic,Incheon United FC,525000.0,1000.0,Right,"RW, ST",Kim Bo Seop
61,62,27,175,70,Korea Republic,Jeju United FC,350000.0,1000.0,Right,"RB, RM",Park Won Jae
61,61,27,176,69,Korea Republic,GwangJu FC,325000.0,1000.0,Right,RB,Lee Ji Hoon
61,67,22,168,64,Wales,Wrexham AFC,525000.0,500.0,Left,CM,J. Davies
61,62,27,183,79,United States,Sporting Kansas City,275000.0,1000.0,Right,GK,K. McIntosh
61,70,23,191,74,England,Portsmouth,725000.0,2000.0,Left,"RM, LM, CAM",R. Hackett-Fairchild
61,63,26,186,72,England,Northampton Town,400000.0,4000.0,Right,"CM, CAM",P. Lewis
61,70,22,190,72,England,Exeter City,700000.0,2000.0,Right,CB,S. Stubbs
61,69,23,185,80,Northern Ireland,Queens Park Rangers,725000.0,3000.0,Right,"CM, CAM",C. Owens
61,72,21,189,79,Turkey,Atakaş Hatayspor,650000.0,1000.0,Right,GK,A. Yiğiter
61,74,22,182,83,Mexico,Club Atlético de San Luis,750000.0,2000.0,Left,"CB, CDM",E. Orona
61,71,22,175,70,England,Oldham Athletic,750000.0,2000.0,Right,ST,Z. Dearnley
61,72,22,193,79,Canada,Finn Harps,700000.0,500.0,Right,CB,K. Sadiki
61,72,22,180,75,Norway,SK Brann,725000.0,900.0,Right,"CM, RB, LB",F. Myhre
61,70,23,173,65,Korea Republic,FC Seoul,700000.0,900.0,Right,"RB, RM",Yoon Jong Gyu
61,66,25,177,73,Korea Republic,Suwon FC,475000.0,1000.0,Left,"CM, CDM",Kim Joon Hyeong
61,69,23,175,70,Colombia,Deportivo Pasto,725000.0,500.0,Right,"RM, LM",E. Mena
61,61,29,185,82,China PR,Qingdao FC,325000.0,3000.0,Left,ST,Zhu Jianrong
61,69,22,180,75,England,Crawley Town,700000.0,2000.0,Right,RB,A. Davies
61,67,22,177,74,Denmark,Silkeborg IF,525000.0,2000.0,Right,LM,N. Røjkjær
61,66,25,175,72,Korea Republic,Incheon United FC,475000.0,1000.0,Right,"CAM, CM",Yun Yong Ho
61,71,22,189,74,Serbia,VfL Bochum 1848,700000.0,3000.0,Right,"CDM, CB",E. Mašović
61,66,25,194,88,Germany,MSV Duisburg,425000.0,1000.0,Left,CB,D. Volkmer
61,68,23,188,81,Colombia,La Equidad,600000.0,500.0,Right,CB,J. Pestaña
61,70,23,176,75,England,Scunthorpe United,675000.0,2000.0,Right,"CDM, CM",A. Perry
61,67,23,183,72,Switzerland,Grasshopper Club Zürich,475000.0,2000.0,Left,"CDM, CM, CB",D. Schmid
61,71,21,188,87,North Macedonia,Adelaide United,650000.0,500.0,Right,GK,J. Delianov
61,63,26,176,69,Saudi Arabia,Al Shabab,375000.0,5000.0,Right,"CDM, CM, CAM",H. Al Qahtani
61,62,29,185,86,France,Clermont Foot 63,300000.0,3000.0,Left,CB,J. Albert
61,64,25,170,69,Saudi Arabia,Al Fayha,400000.0,3000.0,Right,RB,M. Al Baqawi
61,69,22,185,78,England,Blackburn Rovers,700000.0,6000.0,Right,"CB, RB",T. Magloire
